	Human_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)
EIF4G1	87.43819993559929	106.12745205459674	106.43434800980395
SPCS1	83.83427482455147	108.4967502605507	107.66897491489782
NEK4	92.76419411653663	96.75315368811525	110.48265219534817
SLC4A3	110.0523431371289	70.9529487825424	118.99470808032868
INO80D	57.00037302208837	151.28455703259377	91.71506994531788
EEF1B2	96.91007885902556	77.30631295391645	125.78360818705805
ADAM23	111.89255084769117	106.73852473163818	81.36892442067065
DGUOK	103.51370748542999	134.21625674704438	62.2700357675256
MOB1A	75.29039183898625	123.23547445516184	101.47413370585187
KANSL3	81.59927846895046	112.32770364931551	106.07301788173405
LMAN2L	57.30257832064235	106.01952629131337	136.67789538804436
RTKN	43.01526465617415	114.30488970258097	142.67984564124487
TTL	66.40564036421523	55.50602139006433	178.08833824572042
IL1A	59.59780337326118	145.96785489202983	94.43434173470898
PIKFYVE	72.96128738656398	117.20919649242228	109.82951612101373
KCNIP3	142.8876386851729	90.0328858532452	67.0794754615819
ACTR1B	90.88245303437547	92.28676318990354	116.83078377572099
SLC35F5	89.34350970136222	126.88704475377095	83.76944554486683
ZAP70	74.69678280551865	180.26304552221305	45.04017167226825
ACTR3	88.08211691506824	106.94528219807052	104.97260088686122
STEAP3	187.60559496910136	39.77485966297335	72.61954536792528
EPB41L5	153.8657312463122	91.39576192480264	54.73850682888512
TFCP2L1	50.03936054773176	186.37860797917364	63.58203147309462
SF3B6	119.20886927565468	104.90301075786384	75.8881199664815
TP53I3	76.5955055132712	78.57464233046079	144.829852156268
DNAJC27	74.76054269500241	94.44172394281816	130.79773336217943
STAM2	67.4557344406637	134.65232191543532	97.891943643901
OTOF	90.87010432893321	112.16346840800622	96.96642726306062
GPD2	101.73549859568641	116.2602525190215	82.00424888529211
CENPA	0.0	0.0	300.0
CYTIP	53.226544347184344	171.17075398224918	75.60270167056647
ACVR1	86.00255030443579	113.0310365854956	100.9664131100686
TANC1	69.12008018168709	111.4481294972152	119.43179032109774
SLC30A3	23.873239892509453	28.156281724793825	247.97047838269685
MPV17	119.12924313815101	95.09643800432244	85.77431885752655
GTF3C2	89.58982883239771	110.42371673447641	99.98645443312589
EIF2B4	93.07386973665218	108.63611793022704	98.29001233312081
NRBP1	104.39383313205892	103.2518520672169	92.35431480072421
FNDC4	96.09179322701468	72.75950585710899	131.1487009158763
ITGA4	107.33847675241365	118.1651296966858	74.49639355090054
PSMD14	98.16010801518131	99.36561755278504	102.4742744320337
SNX17	85.40146958752307	98.94634033591036	115.65219007656663
GPR75-ASB3	96.55383677802628	126.79119210203591	76.65497111993778
PPM1G	107.04644984901226	93.99373530883186	98.95981484215591
PDE1A	94.78159889232096	134.45000406522544	70.76839704245363
PCSK4	39.79146857873066	137.77439530530245	122.4341361159669
APC2	84.42294929617205	86.04385191100508	129.53319879282284
IFIH1	74.61433642804974	134.07498566453566	91.3106779074146
RPS15	126.03113578853574	55.68047649656032	118.2883877149039
GCA	161.86940979671957	91.94042877320112	46.19016143007927
INO80B	84.16208064932582	117.64806791967122	98.18985143100296
MOGS	117.66745908338685	102.24437984338088	80.08816107323229
TTC31	94.01623030974612	141.78264422773913	64.20112546251477
NDUFS7	97.41599259075554	83.99957744721657	118.58442996202791
PCGF1	88.50113075255105	85.94283291411527	125.55603633333368
GRB14	37.0884885150293	75.73314349906714	187.1783679859036
CLIP4	74.83875131680571	118.7641418643929	106.39710681880142
TLX2	149.31598735367	59.651371443219695	91.03264120311032
SPTBN1	86.58104870435345	114.82869275084644	98.59025854480012
AUP1	96.19362331199542	102.0627121401682	101.7436645478364
RTN4	111.38745688529316	116.60176884578676	72.01077426892012
HTRA2	99.56040415465384	106.13337892064784	94.30621692469836
LOXL3	30.411198855023496	104.55680218604564	165.0319989589309
DOK1	50.19846923537129	167.63026855295203	82.17126221167666
GALNT3	114.52189639752241	99.85755693743984	85.62054666503771
POLE4	72.32920116756563	65.70763811516358	161.96316071727074
TACR1	0.0	0.0	300.0
CCDC88A	64.30615945318586	154.28594629588332	81.40789425093081
ACADL	61.57980407862274	42.15634322042697	196.26385270095037
EVA1A	23.96786064050069	243.30222414710136	32.72991521239797
MRPL19	85.65440440267355	116.24946638996873	98.09612920735772
LANCL1	72.86525795223183	113.71342116602403	113.42132088174408
WDR75	119.79786525583485	116.90466339821684	63.29747134594834
EFEMP1	114.02527148408794	0.0	185.9747285159121
FANCL	50.355841059375464	186.00221274989923	63.64194619072533
FN1	69.43679916369248	143.54601733051297	87.01718350579452
STAT1	106.17019371733612	98.65023213742008	95.17957414524382
GLS	120.11632895125324	106.96710063620525	72.91657041254156
PAPOLG	96.50879271819987	107.24892490733038	96.24228237446972
DNAH6	215.3962456789769	38.563107479700484	46.04064684132258
PECR	33.81745878862202	76.03719737158283	190.1453438397952
UNC50	80.81100156655516	108.23987826967925	110.94912016376557
IGFBP2	69.95222137404869	48.70196997214108	181.34580865381025
ELMOD3	95.27675898002109	83.29824231692717	121.42499870305168
IGFBP5	84.07673955027232	67.70549558069429	148.21776486903335
USP34	100.26619324234498	109.61676642132494	90.11704033633008
EFHD1	77.5582043719696	126.34213689358769	96.09965873444268
KCNJ13	68.56981181628193	88.78626975271278	142.6439184310053
CCT4	109.36303786927321	87.52639859662534	103.11056353410146
GGCX	73.33094022465548	106.01939530757829	120.64966446776624
EHBP1	91.64982518188131	116.41857011091578	91.93160470720294
TXNDC9	92.01869042548377	89.70124682143516	118.2800627530811
COQ10B	97.75599755803373	87.77978620006354	114.46421624190275
SF3B1	99.25179647663977	110.41388824450891	90.33431527885132
ST3GAL5	66.86445369128971	94.72520839660577	138.41033791210455
CHST10	91.41791904760176	111.77963386988428	96.80244708251392
PDCL3	138.93530908795066	99.35329018885052	61.711400723198864
MOB4	78.27362564233206	118.61327067912212	103.11310367854578
HSPE1	190.39142915885895	107.02522517946542	2.583345661675597
KDM3A	71.3677811049848	120.50223177085371	108.12998712416149
PLCD4	33.38420180147053	79.14036740810396	187.4754307904255
CHMP3	116.02021741132458	89.9651601282605	94.01462246041494
ZNF142	74.06655474714789	105.22457061126696	120.70887464158515
IL1R2	79.90425143327748	167.12210063717237	52.973647929550104
IL1R1	55.79504722771112	159.90136991308802	84.30358285920079
IL1RL2	87.8160045882237	87.79816560400442	124.38582980777187
IL18R1	254.14431765170943	0.0	45.85568234829055
IL18RAP	0.0	177.8030147514145	122.19698524858549
SLC9A2	13.93888246861002	221.8420205540001	64.21909697738988
FHL2	76.73619280293441	123.36015124307127	99.90365595399436
MLPH	9.789440868213827	17.07171101297884	273.13884811880735
CNPPD1	101.72211146207557	89.4486422996614	108.82924623826304
UXS1	95.70090167711875	81.39615873413149	122.90293958874979
ABCB6	94.63787360460928	95.92532290620319	109.4368034891875
STK16	72.48387388073311	82.90021527878389	144.61591084048302
SLC5A7	52.585537261282326	0.0	247.41446273871765
HDLBP	98.05436948800512	100.73034997261755	101.21528053937732
PPP1R7	111.11700236240706	108.265257246767	80.61774039082594
PASK	88.92640899579477	89.27731063978334	121.79628036442189
STK25	114.90205987890094	109.20364453454714	75.89429558655192
TPO	75.52218469550292	0.0	224.47781530449703
PROC	28.372472350566703	191.50534688628716	80.12218076314609
TAF1B	83.58987165977354	68.79513422687391	147.61499411335254
HPCAL1	102.68897091002245	63.91407045885615	133.3969586311214
ODC1	90.92136436839093	63.695799308152154	145.38283632345696
BIRC6	81.64920158719767	121.67531255495948	96.67548585784289
NOL10	87.21188090276746	128.95778484820067	83.83033424903188
PLEKHB2	89.98767050035602	119.81192664363314	90.20040285601084
GORASP2	94.35049879653215	118.88500316837126	86.76449803509664
STRN	83.40195484908006	125.98149141718402	90.6165537337359
CEBPZ	86.31193965166659	112.51914807141985	101.16891227691356
PRKD3	68.24597380175564	139.17164318432725	92.58238301391708
DCAF17	81.73709819011192	125.67499709100916	92.58790471887892
QPCT	67.06691733463843	201.78366055120262	31.14942211415896
RAB3GAP1	84.68996111149369	120.41648229523571	94.89355659327065
SLC25A12	109.72350361115329	101.67391273996755	88.60258364887916
RMDN2	119.69329431126137	101.45991930116705	78.84678638757158
LCT	16.108792010570987	245.71309141522906	38.17811657419992
DARS	94.5724995046069	126.40544258559979	79.02205790979335
SRSF7	90.03482866300511	111.32011487820907	98.64505645878579
SDC1	176.87835459060165	104.83687870907048	18.28476670032785
PLCL1	101.31454200260745	111.23705404586923	87.44840395152332
SLC1A4	67.63181250317977	131.04209746804673	101.32609002877346
SOS1	74.15865800516276	125.16404683855875	100.6772951562785
KYNU	69.98705045997131	92.54201322653091	137.47093631349776
WIPF1	44.64858155998126	115.84927545947907	139.50214298053965
ORC2	70.92830667895791	111.09353922947491	117.97815409156722
COX7A2L	130.18964932796376	98.03076429019768	71.77958638183856
PNO1	67.58019130900486	139.39203713215008	93.02777155884499
ORC4	86.30259008994541	108.0947686890533	105.60264122100132
PLEK	45.117168128940335	91.96022117649024	162.92261069456939
RND3	100.47417458587444	80.49690966187612	119.02891575224952
ATF2	96.98461277027477	125.30758345195795	77.70780377776725
THADA	78.72900523512205	119.08709059574032	102.18390416913763
AAK1	70.06752113163779	108.14015016493993	121.79232870342227
TRAK2	99.57862136649192	94.75362967943492	105.66774895407312
C2orf42	117.98296781095581	106.01143433317732	76.0055978558669
TIA1	102.6538895385192	115.09594994678368	82.25016051469709
PCYOX1	60.51230293175834	79.123143315266	160.36455375297567
EPAS1	77.12746306797405	118.8272355872927	104.04530134473325
ARID3A	117.83638402648148	98.62193426277936	83.5416817107392
SUMO1	166.58536948319065	88.30099764175871	45.113632875050705
CD207	123.80220835333655	114.0288551431387	62.16893650352476
GRIN3B	133.7600895146648	166.23991048533514	0.0
VAX2	125.92285785183543	98.34461626627842	75.73252588188616
ATP6V1B1	173.92849816606196	79.18118118278477	46.890320651153324
NFE2L2	99.13302060545956	103.06512433325695	97.80185506128348
MSH6	94.94840136544921	120.34594440476533	84.70565422978544
PLEKHA3	108.9310371311244	109.38851725182137	81.6804456170542
SPR	34.65324519943645	33.72740893019164	231.6193458703719
EPHA4	108.06302188545169	51.72469331446824	140.21228480008003
PARD3B	44.31298384148411	147.69780347197377	107.98921268654212
FARSB	119.28532057397885	98.72145029923104	81.99322912679014
ALMS1	110.33348117277141	109.56321972433656	80.10329910289201
BCL9	74.71598498037434	99.00277546416689	126.28123955545878
PRRX1	65.53073474569644	126.19091298850738	108.27835226579623
DHCR24	78.80430779033468	78.83981938060512	142.35587282906016
DNAJC16	73.93385516165625	129.9423900058962	96.12375483244756
MARK1	97.78996366618125	105.11628235759831	97.09375397622043
TNR	51.07413241549682	132.03352865777316	116.89233892673
MORN1	171.74404404526325	106.96758221051681	21.28837374421993
GPX7	111.02564947611533	90.81549678466078	98.15885373922386
CACYBP	92.68375389374968	96.25647964791412	111.05976645833621
SCP2	92.37062651879526	89.63561827160075	117.993755209604
PAPPA2	53.61945752283369	126.21142093791653	120.16912153924979
RALGPS2	66.21272281325248	151.62607737812323	82.16119980862429
ANGPTL1	25.4001143293267	87.30683937649137	187.29304629418195
CEP104	64.36651263986859	107.87963875707246	127.75384860305905
FAM20B	74.8508692015488	122.37737343159371	102.77175736685744
TCEANC2	38.68734172471632	63.105622328651	198.20703594663266
TMEM59	84.65996196627914	112.79402664951093	102.54601138420992
LRRC42	87.3105789565031	114.46695411588944	98.22246692760747
WRAP73	105.12163753749897	134.59393991913367	60.284422543367334
NPHS2	0.0	68.01136472547671	231.9886352745233
MRPL37	73.26181846002962	115.95378118165264	110.7844003583178
ICMT	43.82855176516913	122.1027354064544	134.06871282837648
RPL22	66.6261287229958	135.16194585077238	98.21192542623179
CHD5	109.15642791933465	100.96071108167371	89.88286099899162
QSOX1	55.55199149513352	96.03217476200241	148.41583374286407
STXBP3	108.78881434613103	113.42164012601768	77.78954552785127
PHF13	119.79283005325938	108.93862046322351	71.26854948351715
ERRFI1	107.62663242473619	111.27723572306358	81.09613185220022
PARK7	192.54013340898345	44.33174743847706	63.12811915253948
KIAA1324	43.180699773578574	217.48493152032268	39.33436870609871
OPRD1	0.0	45.98410634858398	254.01589365141598
AMPD2	85.64092420482318	100.73981750158505	113.61925829359183
SRSF4	94.12133220411056	101.36221216145096	104.51645563443847
MECR	118.92919205114745	99.47704917365631	81.59375877519626
KCNC4	64.4875923018034	79.56506011160276	155.94734758659382
EDEM3	76.24811017413212	104.86662649339904	118.88526333246878
WDR77	77.35332873267411	94.36906462873878	128.27760663858706
ATP5F1	111.23813719750429	105.63663354713475	83.12522925536094
RAP1A	81.15096942070114	109.82472950184616	109.02430107745272
HDAC1	125.0707594636802	0.0	174.92924053631975
CAPZA1	83.80079500105845	99.53746462088485	116.66174037805672
S100PBP	135.97183258944293	104.59627778921462	59.431889621342435
RNF19B	95.81569074869108	103.09080004724906	101.09350920405984
SCAMP3	96.71136188429746	110.128711465678	93.15992665002452
TRIM62	70.1276840501439	88.46652170413768	141.40579424571843
ASH1L	73.96580461463856	114.20253259137758	111.8316627939839
DLGAP3	80.07428287182888	111.9836284460114	107.9420886821597
SFPQ	104.59248399185024	103.14807304868805	92.25944295946175
RHOU	80.4286783095582	162.38740590983872	57.18391578060316
GON4L	65.59290184441564	78.96267259674742	155.44442555883694
ARHGEF2	105.82129304285944	113.97251756883489	80.20618938830569
LAMTOR2	82.99014994003583	90.40944345437488	126.60040660558928
MEF2D	101.60856430341687	114.42159958616749	83.96983611041564
DOCK7	63.413312686797816	85.18607709380198	151.40061021940022
SRM	89.6205890423676	94.10542100003548	116.27398995759692
FBXO2	159.95943564035565	102.8871450454241	37.153419314220216
FBXO6	81.45565096614881	107.35272833710836	111.1916206967428
C1orf21	61.54692597416258	105.2013109312799	133.25176309455756
SWT1	45.450406917980615	56.675119017075346	197.87447406494405
MAD2L2	163.8165622100899	70.35836819163438	65.82506959827568
DNAJC6	92.00516462654018	107.99357392197273	100.00126145148711
LEPR	107.58879093926517	177.11303464360262	15.298174417132252
IVNS1ABP	93.45409160009321	100.40040212926469	106.14550627064212
KIAA2013	88.27096148259707	79.86933358152338	131.85970493587953
MFN2	93.74513813663799	112.71609002846755	93.53877183489452
PRG4	128.92686875238408	133.0326015733924	38.04052967422349
MIIP	157.9372924139146	71.65087863922767	70.41182894685774
SMG7	94.51282740046429	107.55796797598252	97.9292046235532
NCF2	37.086737038920084	190.78351730602398	72.12974565505597
PDC	88.789276364339	155.0085680567587	56.20215557890237
SLC35D1	55.27381337317561	98.78325454079186	145.94293208603256
PLA2G4A	98.55295141306972	128.60780652516712	72.83924206176314
GADD45A	91.13220295577992	78.03643360838855	130.8313634358315
WLS	61.16006574479083	133.63724242940737	105.20269182580182
PRDM2	85.18114226904156	86.40017961538132	128.41867811557717
RGS2	156.13895894830765	86.53014746657907	57.33089358511325
TROVE2	62.76244334370621	133.73982324605262	103.49773341024118
AMPD1	0.0	0.0	300.0
UCHL5	82.80099744864144	106.77040984357042	110.42859270778808
BCAS2	108.83480928785781	163.3916828418793	27.77350787026296
SRSF11	98.73256622862924	114.94933716625877	86.31809660511198
CTH	70.91167535594712	151.99138583940012	77.09693880465274
OLFML3	38.45157446715709	70.84109157165192	190.70733396119098
TNNI3K	216.52569764752042	46.7707902428521	36.70351210962752
PLEKHM2	82.69999070327691	109.73168848701893	107.56832080970418
CRYZ	21.874629515822367	120.01615793647264	158.10921254770494
PHTF1	125.0715716393113	86.71641516218644	88.21201319850226
ZBTB17	109.07528500292256	91.2062215670418	99.71849343003566
TFAP2E	171.57357298870917	111.43454649683959	16.991880514451204
CD2	85.78495146196892	38.78927043667641	175.4257781013547
TTF2	91.49389838822071	168.4779652473914	40.028136364387876
NR5A2	0.0	300.0	0.0
KIF21B	45.80883071600186	132.1920020798826	121.99916720411557
TMEM9	100.04902900196655	102.39223458808307	97.55873640995037
ADPRHL2	83.25966110890359	99.77763722254068	116.96270166855575
MAP7D1	79.76294246590913	88.86423062958285	131.37282690450803
WARS2	73.66809228545638	69.24284468813411	157.0890630264095
HAO2	0.0	71.75433680419299	228.24566319580697
OSCP1	89.63594102288003	58.754999455192625	151.60905952192735
MRPS15	81.85484505401566	89.78866934631039	128.35648559967393
GNPAT	79.47713126140759	104.9209757006174	115.60189303797497
TSNAX	95.23582089252088	119.34274980032966	85.42142930714944
C1orf109	88.81218312758362	81.78666696744287	129.40114990497352
